"Date", "Close", "High", "Low", "Open", "Volume"
151, 755.18, 755.46, 753.52, 753.565, 42880
152, 758.5367, 759.3874, 755.26, 755.26, 58533
153, 758.59, 759.5, 758, 758.78, 25568
154, 757.265, 759.45, 756.63, 758.75, 25061
155, 755.195, 757.48, 754.5, 757.39, 37356
156, 757.52, 758.55, 754.82, 755.26, 34179
157, 756.76, 757.89, 756.19, 757.68, 27971
158, 758.54, 758.95, 756, 756.78, 35456
159, 758.6274, 760, 758.25, 758.53, 25127
160, 757.28, 758.91, 757.21, 758.515, 20938
161, 757.23, 758.06, 756.81, 757.31, 12285
162, 757.94, 758.15, 757.3097, 757.395, 10138
163, 757.9, 758.96, 757.5, 757.9, 34824
164, 758, 759, 757.76, 757.96, 14701
165, 757.2099, 757.9999, 756.53, 757.83, 18778
166, 757.39, 758.26, 756.59, 757.16, 32426
167, 756.815, 757.6, 756.36, 757.42, 21424
168, 756.63, 757.5199, 756.5, 756.9073, 18485
169, 757.92, 757.93, 756.2485, 756.36, 31349
170, 757.7885, 758.49, 757.08, 758.02, 19199
171, 757.56, 757.9, 756.93, 757.9, 20358
172, 756.93, 758.492, 756.26, 757.8, 35821
173, 756.08, 757.54, 755.8, 756.9483, 27784
174, 755.94, 756.72, 755.55, 756.1, 26042
175, 754.83, 756, 754.27, 755.96, 28445
176, 755.49, 755.56, 754.62, 754.75, 31671
177, 755.8, 756.71, 755.5, 755.91, 39017
178, 756.68, 757.28, 755.545, 755.575, 35240
179, 757.62, 757.9, 756.23, 756.68, 33647
180, 757.57, 758.45, 757.43, 757.5, 47091
181, 757.91, 759.335, 757.59, 757.59, 51971
182, 758.655, 759.11, 757.8001, 757.89, 95710
183, 759.14, 760.45, 757.9, 758.6, 167403
288, 726.3, 726.3, 725.46, 726.3, 40805
289, 729.36, 736.12, 725, 725.61, 534322
290, 725.09, 730, 724.57, 729.45, 353293
291, 720.43, 726.29, 719.96, 725.09, 344988
292, 722.15, 725.54, 720.43, 720.61, 233647
293, 718.06, 722.93, 718, 722.29, 152833
294, 716.56, 718.4702, 715.11, 718.4702, 174328
295, 717.47, 719.4, 715.8, 716.4, 203324
296, 715.19, 717.87, 713.62, 717.16, 171193
297, 716.35, 716.6, 713.61, 715.28, 115415
298, 716.9001, 717.44, 715.72, 716.59, 59677
299, 716.64, 717.34, 715.1201, 716.91, 38077
300, 715.505, 717.31, 715, 716.68, 65914
301, 716.92, 718.11, 715.36, 715.97, 66772
302, 718.24, 718.77, 716.25, 716.77, 80264
303, 716.715, 718.7741, 716.56, 718.23, 65484
304, 716.46, 716.9, 715.28, 716.9, 74961
305, 716.96, 717.36, 715.61, 716.22, 53125
306, 716.2, 717.72, 715.93, 716.94, 37543
307, 716.45, 717, 716.02, 716.155, 49927
308, 715.3, 716.445, 714.5, 716.37, 64722
309, 715.38, 716.26, 714.65, 715.43, 22082
310, 717.0365, 717.0752, 715.66, 715.68, 24416
311, 717.14, 717.39, 716.0101, 716.96, 28905
312, 717.2765, 717.57, 716.59, 717.16, 28063
313, 718.208, 718.39, 717.142, 717.142, 41429
314, 720.25, 720.96, 718.04, 718.15, 70640
315, 719.35, 720.8, 719.35, 720.21, 47840
316, 719.1003, 720, 718.75, 719.22, 43199
317, 719.71, 719.76, 718.73, 719.26, 37321
318, 720.33, 720.5958, 719.61, 719.8, 33533
319, 719.77, 720.87, 719.43, 720.26, 55062
320, 720.03, 720.86, 719.68, 719.71, 38963
321, 720.83, 720.97, 719.791, 719.86, 35584
322, 721.005, 721.62, 720.23, 720.9299, 47211
323, 720.33, 721.95, 720.14, 721.26, 46787
324, 721.88, 722.17, 720.38, 720.38, 46411
325, 720.06, 722.5, 720, 722.01, 85279
326, 719.43, 720.16, 719, 720.11, 103412
327, 718.77, 720.1, 717.58, 719.5, 450584
720, 715.99, 716.1, 715.98, 716.1, 32355
721, 721.44, 721.69, 715.59, 715.59, 84265
722, 721.54, 722.67, 719.71, 721.4, 91016
723, 721.38, 721.6392, 720.37, 721.63, 47032
724, 721.01, 721.86, 720.22, 721.145, 39318
725, 718.34, 721.07, 717.8725, 720.97, 41344
726, 717.825, 718.7181, 717.2, 718.24, 48032
727, 718.775, 720.21, 716.708, 717.849, 53091
728, 720.76, 720.82, 718.3501, 718.54, 17130
729, 719.3699, 721.28, 718.85, 720.46, 34676
730, 719.4186, 720.49, 718.86, 719.07, 15370
731, 719.26, 719.5, 718.11, 719.32, 33349
732, 719.3899, 720.48, 718.49, 719.33, 18826
733, 717.45, 718.94, 717.19, 718.94, 17330
734, 717.94, 718.61, 717.26, 717.45, 19132
735, 717.8, 718.52, 717.4736, 717.5473, 10247
736, 717.82, 718.3, 717.48, 717.73, 10732
737, 719.31, 719.36, 717.25, 717.76, 25282
738, 719.271, 719.55, 718.62, 719.06, 13815
739, 718.93, 719.85, 718.8, 719.1845, 21446
740, 719.514, 719.62, 718.8001, 719.205, 10942
741, 719.69, 721.2, 719.42, 719.63, 26823
742, 719.68, 720.3, 719.41, 719.73, 11949
743, 720.7065, 721.5, 719.49, 719.55, 20078
744, 721.59, 722.37, 720.69, 720.999, 20632
745, 722.47, 722.47, 721.31, 721.69, 20519
746, 722.31, 723.44, 721.82, 722.44, 36132
747, 723.56, 723.93, 722.22, 722.22, 17578
748, 721.17, 723.89, 720.9, 723.655, 24199
749, 720.8, 721.575, 720.59, 721.0505, 19303
750, 722.58, 722.58, 720.35, 720.96, 19872
751, 721.88, 722.67, 721.13, 722.58, 10608
752, 721.36, 722.66, 721.36, 721.57, 15896
753, 722.87, 723.3, 721.29, 721.5, 21607
754, 721.2364, 723.4985, 721.0801, 722.75, 15033
755, 721.7354, 722.12, 720.75, 721.0364, 18640
756, 720.84, 721.77, 720.19, 721.48, 19552
757, 721.653, 722.42, 720.36, 720.44, 28055
758, 721.88, 722.22, 720.8472, 721.6508, 36981
759, 723.15, 723.37, 721.19, 721.93, 237385
864, 725.38, 725.42, 725.38, 725.42, 23969
865, 723.62, 725.766, 721.17, 725.46, 86210
866, 723.02, 723.665, 721.3, 723.665, 58432
867, 721.5, 723.21, 720.86, 723.21, 48434
868, 717.31, 721.59, 717.3, 721.565, 47488
869, 719.01, 719.77, 716.9099, 717.5, 61822
870, 716.7, 718.7, 716.7, 718.67, 42317
871, 718.18, 719.626, 716.59, 716.7, 35765
872, 717.18, 719.648, 717.18, 717.86, 25915
873, 718.21, 718.59, 716.63, 717.26, 28262
874, 717.349, 718.49, 717.11, 718.49, 19137
875, 717.1, 717.7148, 716.79, 717.3401, 33546
876, 716.84, 717.9, 716.65, 717.27, 23961
877, 717, 717.3446, 716.18, 716.95, 19470
878, 717.62, 717.725, 716.3391, 717.11, 20106
879, 716.78, 717.51, 716.71, 717.43, 13339
880, 717.38, 718.25, 716.86, 716.88, 31249
881, 717.58, 717.805, 717.052, 717.5326, 20601
882, 717.75, 717.99, 717.5, 717.73, 17954
883, 716.91, 717.795, 716.9, 717.573, 16794
884, 716.2, 716.975, 716.19, 716.9, 11156
885, 715.88, 716.72, 715.81, 716.22, 18978
886, 715.63, 716.32, 715.45, 716.1486, 19125
887, 715.7016, 716.02, 715.33, 715.7431, 28740
888, 714.72, 715.74, 714.37, 715.66, 44894
889, 714.459, 715, 714.17, 714.75, 33646
890, 712.91, 714.54, 712.88, 714.4, 36144
891, 713.18, 713.5489, 712.1, 712.96, 36504
892, 712.24, 713.78, 712.1561, 713.409, 30736
893, 712.8, 713.13, 712.14, 712.17, 29846
894, 709, 712.94, 708.64, 712.83, 59645
895, 710.59, 710.59, 708.9201, 709, 47177
896, 709.6, 710.65, 709.13, 710.3, 53184
897, 705.93, 709.6, 705.501, 709.6, 103580
898, 705.5, 707.82, 705.5, 705.94, 84820
899, 704.29, 706.56, 704.138, 705.41, 128012
900, 704.82, 705.05, 703.0264, 704.31, 136038
901, 707.7556, 708.93, 704.8, 704.85, 116098
902, 707.26, 708.72, 707.11, 707.8987, 69644
903, 708.14, 708.34, 706.63, 707.65, 243461
0, 707.29, 707.29, 707.29, 707.29, 21486
1, 704, 708.98, 703.14, 707.285, 94049
2, 699.885, 704.962, 699.71, 704.26, 97215
3, 698.78, 700.78, 697.93, 699.945, 106508
4, 695.44, 699.09, 694.84, 698.93, 105322
5, 692.49, 695.61, 692.3651, 695.25, 142714
6, 694.47, 695.35, 692.51, 692.63, 68182
7, 694.44, 696.46, 694.14, 694.47, 53896
8, 695.26, 695.34, 693.43, 694.3, 96299
9, 698.66, 698.66, 695.27, 695.27, 86112
10, 699.13, 700.355, 698.45, 698.7, 55921
11, 700.77, 700.8, 698.15, 699.19, 31897
12, 701.58, 701.63, 700.236, 700.79, 42790
13, 701.5407, 702.37, 701.5, 701.87, 26894
14, 702.67, 702.805, 701.15, 701.76, 27686
15, 702.5925, 703, 702.17, 702.6001, 22553
16, 701.76, 702.24, 701.59, 702.16, 22994
17, 700.7, 701.8, 700.555, 701.76, 21526
18, 700.9, 701.1999, 700.36, 700.55, 31487
19, 699.93, 700.85, 699.215, 700.85, 21652
20, 699.7, 700.02, 699.06, 699.84, 9115
21, 698.93, 700.11, 698.525, 699.7, 13324
22, 698.7, 699.31, 698.14, 698.7401, 12814
23, 697.79, 698.94, 697.52, 698.615, 18493
24, 696.56, 697.92, 696.56, 697.7028, 20050
25, 696.88, 697.34, 696.3, 696.97, 15260
26, 696.95, 697.71, 696.8, 697, 18562
27, 696.4, 697.435, 696.4, 696.8, 17010
28, 697.78, 697.8, 694.42, 696.6, 70766
29, 697.63, 698.28, 696.57, 697.65, 30659
30, 697.65, 697.95, 696.005, 697.63, 22231
31, 695.86, 697.675, 695.329, 697.675, 21549
32, 697.35, 697.51, 695.41, 695.86, 33474
33, 700.05, 700.088, 697.1491, 697.305, 50177
34, 702.38, 702.75, 700, 700.12, 39894
35, 704.7, 704.99, 702.12, 702.625, 62463
36, 705.41, 705.96, 704.6365, 704.84, 46664
37, 707.43, 707.76, 705.2, 705.47, 44545
38, 707.61, 708, 706.23, 707.4532, 73650
39, 705.84, 707.56, 704.63, 707.56, 337503
144, 707, 708.26, 707, 708.26, 27551
145, 713.21, 714.17, 707.66, 707.76, 124913
146, 712.4, 713.14, 711.5926, 713.06, 59429
147, 709.84, 712.37, 709, 712.05, 72157
148, 709.62, 710.7988, 709.26, 709.86, 62297
149, 710.2399, 710.2399, 708.95, 709.59, 45521
150, 709.05, 710.4599, 708.61, 710.24, 13558
151, 707.685, 708.916, 707.5, 708.916, 30379
152, 707.36, 708.31, 706.691, 707.57, 64216
153, 707.33, 707.97, 706.15, 707.5, 37461
154, 706.78, 707.61, 706.6, 707.16, 15689
155, 707.89, 708.18, 706.84, 706.95, 19082
156, 708, 709.398, 707.76, 707.99, 28919
157, 708.52, 708.81, 707.96, 708, 20403
158, 706.89, 708.53, 706.77, 708.53, 26040
159, 707.0275, 707.39, 706.88, 706.89, 11241
160, 705.73, 707.22, 705.38, 707.12, 29498
161, 703.17, 705.85, 703.14, 705.66, 39818
162, 702.6, 703.1, 702.27, 702.94, 41888
163, 701.51, 702.65, 701.51, 702.31, 34357
164, 700.31, 701.88, 700.01, 701.65, 46015
165, 701.18, 701.6699, 699.81, 700.31, 42847
166, 698.88, 701.24, 698.85, 701.115, 42475
167, 698.75, 699, 697.5584, 698.925, 32494
168, 699.52, 699.92, 698.07, 698.71, 44523
169, 698.98, 699.75, 698.825, 699.52, 24355
170, 699.36, 699.51, 698.3, 699.04, 23377
171, 698.25, 700.1792, 698.25, 699.2841, 36394
172, 698.25, 699.22, 698, 698.4834, 43082
173, 697.64, 698.1, 697.5, 698.03, 35719
174, 697.26, 697.71, 697, 697.62, 60910
175, 697.58, 697.92, 697, 697.265, 56440
176, 696.57, 697.59, 696.13, 697.33, 32540
177, 696.5, 696.9, 695.833, 696.41, 38334
178, 695.66, 696.74, 695.56, 696.465, 31815
179, 694.4165, 695.76, 693.5, 695.74, 45347
180, 690.01, 694.79, 690, 694.39, 168474
181, 691.73, 692.9426, 690.095, 690.12, 93814
182, 691.495, 692.85, 691.42, 691.897, 94461
183, 691.02, 691.83, 689.55, 691.58, 250061
288, 690.7, 690.89, 690.25, 690.7, 66866
289, 697, 697.62, 690.445, 690.48, 183094
290, 692.3, 697.48, 692.16, 697.31, 77837
291, 692.25, 693.62, 691.01, 692.16, 58393
292, 694.565, 695.69, 691.71, 692.18, 42444
293, 693.46, 696.4973, 693.05, 694.3641, 57968
294, 692.8, 693.82, 691, 693.47, 51239
295, 694.58, 695.38, 692.18, 693.2, 58149
296, 692.34, 694.86, 692.21, 694.8356, 37800
297, 692.34, 692.85, 691.5, 692.51, 28606
298, 693.52, 693.52, 691, 692.07, 40995
299, 692.68, 694.55, 692.12, 693.61, 29318
300, 691.6, 692.85, 691.36, 692.63, 23808
301, 691, 692.04, 691, 691.9, 21820
302, 690.082, 691.31, 689, 691.21, 42339
303, 689.65, 690.58, 689.415, 690.05, 23383
304, 690.63, 691.47, 689.16, 689.81, 22924
305, 691.61, 691.8, 690.15, 690.6, 23492
306, 691.32, 691.73, 690.4, 691.5845, 19852
307, 691.775, 692.4299, 690.75, 691.51, 19161
308, 692.51, 692.86, 691.415, 691.93, 23143
309, 692.8, 693.53, 692.2803, 692.55, 45181
310, 693.14, 693.65, 692.7501, 692.86, 26973
311, 695, 695, 692.93, 693.09, 31341
312, 694.72, 695.43, 694.22, 695.11, 20886
313, 693.86, 694.66, 693.5, 694.4, 19352
314, 692.925, 694.28, 692.77, 693.98, 22734
315, 691.42, 692.92, 691, 692.8, 22831
316, 692.05, 693.2699, 691.36, 691.48, 21072
317, 690.96, 692.07, 690.37, 691.89, 20516
318, 690.69, 691.15, 690.28, 690.8863, 14934
319, 689.7517, 691.19, 689.748, 690.55, 25421
320, 692.09, 692.23, 689.69, 689.76, 38637
321, 690.8699, 692.4, 690.35, 692.09, 22994
322, 692.0225, 692.71, 690.2, 690.785, 19542
323, 692.35, 692.685, 691.1001, 691.8901, 12726
324, 691.43, 693.72, 690.9833, 692.39, 30662
325, 693.07, 693.96, 691.275, 691.4, 33998
326, 693.93, 694.98, 693.09, 693.125, 69977
327, 693.01, 694.53, 692.4528, 694.02, 265469
720, 697.35, 698, 697.23, 697.63, 33013
721, 698.27, 698.28, 694.11, 696.802, 70156
722, 696.58, 699, 694.0025, 698.04, 83055
723, 694.55, 696.67, 694.5, 696.57, 45744
724, 693.14, 695.12, 691.88, 694.43, 41701
725, 694.82, 695.27, 693.15, 693.165, 49056
726, 693.72, 695.8102, 693.38, 694.9999, 27773
727, 692.6855, 694.03, 692.2, 693.6452, 18405
728, 694.25, 694.25, 692.3, 692.513, 13304
729, 692, 694.49, 691, 694.35, 35356
730, 692.38, 692.959, 691.555, 692.15, 16670
731, 693.4934, 694.17, 692.27, 692.64, 15305
732, 694.29, 694.45, 693, 693.78, 12050
733, 693.314, 694.38, 692.6608, 694.26, 23537
734, 692.955, 693.9057, 692.05, 693.697, 26591
735, 692.32, 694.23, 692.18, 693.1099, 18502
736, 693.32, 693.49, 691.6653, 692.32, 9700
737, 692.5428, 693.5, 691.88, 693.1873, 8819
738, 692.65, 693.52, 692.3, 692.4258, 13361
739, 693.4, 693.84, 692.7509, 693.31, 9583
740, 692.59, 693.4802, 692.37, 693.19, 11512
741, 692.645, 693.39, 692.13, 692.7064, 17465
742, 692.24, 693.45, 692.19, 692.89, 20597
743, 693.795, 694.49, 692.43, 692.43, 15060
744, 695.11, 695.79, 693.9005, 694, 21824
745, 695.1224, 696, 694.79, 694.79, 15618
746, 696.18, 696.355, 695.13, 695.37, 19428
747, 696, 696.2, 695.58, 696.09, 15570
748, 695.872, 696.3, 695.5073, 696.073, 16491
749, 695.7953, 696.41, 695.6, 696.13, 13125
750, 695.82, 696.415, 695.46, 696.16, 13612
751, 696.32, 696.32, 695.67, 695.73, 10873
752, 698.63, 698.63, 696.14, 696.14, 32555
753, 698.65, 698.98, 697.755, 698.35, 26377
754, 699.97, 699.98, 698.42, 698.786, 25853
755, 699.82, 700.554, 699.52, 699.99, 39117
756, 700.639, 700.639, 699.8201, 699.8201, 18174
757, 700.3359, 700.64, 700, 700.585, 31061
758, 699.27, 700.38, 699.27, 700.21, 29212
759, 698.21, 699.645, 697.97, 699.39, 165978
864, 696.93, 697.7, 696, 696.87, 22189
865, 695.98, 697.84, 695.01, 696.88, 44563
866, 693.56, 696.915, 693.55, 696.01, 62211
867, 694.885, 695.6499, 692.59, 693.52, 37281
868, 694.4, 695.1, 692.89, 694.8276, 42396
869, 695.82, 696, 694.26, 694.53, 33533
870, 697.3, 697.3, 695.342, 695.82, 40260
871, 696.215, 697.05, 695.7848, 697.05, 18702
872, 696.85, 697, 695.73, 696.22, 19408
873, 696.5, 697.11, 695.74, 696.93, 19726
874, 695.9, 696.5, 694.69, 696.1, 11797
875, 695.34, 696.87, 695.16, 695.64, 16587
876, 694.93, 695.64, 694.42, 695.29, 18541
877, 694.79, 695.13, 693.3, 694.51, 29876
878, 694.98, 695.78, 694.18, 694.79, 19705
879, 693.82, 695.1, 693.41, 694.88, 25039
880, 693.4, 694.2599, 693.15, 693.59, 15042
881, 693.369, 693.66, 692.59, 693.36, 22478
882, 693.29, 693.9199, 692.4, 692.95, 12503
883, 694.36, 694.82, 692.75, 693.34, 24863
884, 694.19, 694.79, 693.65, 694.5, 17229
885, 695.07, 695.75, 694.12, 694.12, 14981
886, 696, 696, 694.86, 695.33, 21318
887, 695.83, 696.5299, 695.54, 696.2364, 10555
888, 695.76, 696.552, 695.29, 695.92, 12978
889, 696.5633, 696.78, 695.55, 696.21, 12910
890, 696.795, 696.85, 695.92, 696.4436, 7993
891, 695.9936, 696.79, 695.84, 696.6485, 15862
892, 696, 696.38, 694.69, 696.21, 13919
893, 694.17, 696.16, 694.02, 695.9541, 11324
894, 694.682, 695.25, 694.02, 694.44, 12827
895, 696.08, 696.2399, 694.5, 694.81, 10411
896, 694.2992, 696.53, 694.01, 695.69, 10383
897, 695.2926, 695.8, 694.09, 694.09, 14161
898, 696.205, 696.42, 695.24, 695.63, 18717
899, 695.625, 696.41, 694.61, 696.41, 15446
900, 695.01, 695.91, 693.96, 695.41, 17617
901, 693.5, 695.3, 693, 694.73, 24529
902, 693.06, 693.7, 692, 693.7, 62179
903, 692.36, 693.54, 692, 693.23, 134076
0, 689.01, 690.49, 689.01, 690.49, 31034
1, 691.53, 692.31, 689.0939, 689.26, 87265
2, 690.49, 692.23, 689.1, 691.32, 37996
3, 693.46, 693.85, 689.71, 690.26, 43448
4, 693.5, 695, 692.76, 693.45, 48088
5, 694.77, 694.98, 693.67, 693.71, 34824
6, 694.57, 695.5, 694.34, 694.71, 29705
7, 696.78, 697.46, 694.5426, 694.59, 37613
8, 696.32, 696.94, 695.56, 696.779, 19966
9, 697.97, 697.97, 695.99, 696.66, 39782
10, 698.2, 699.39, 697.14, 697.6, 25684
11, 697.215, 698.56, 696.3356, 698.23, 37553
12, 696.72, 697.54, 695.9, 697.315, 20418
13, 696.99, 697.54, 695.81, 696.2701, 25129
14, 697.54, 697.74, 696.795, 697.1, 13353
15, 697.445, 697.74, 697.04, 697.384, 9946
16, 699.155, 699.3699, 697.68, 698, 34333
17, 699.4189, 699.75, 698.765, 698.765, 17728
18, 697.6, 699.63, 697.471, 699.5, 57311
19, 696.3, 697.8026, 695.4, 697.8026, 25974
20, 696, 696.66, 695.49, 695.75, 9858
21, 696.83, 697.44, 695.815, 696, 17681
22, 696.62, 697.288, 696.27, 696.5, 9486
23, 696.9, 697.12, 695.82, 696, 17151
24, 697, 697.2, 696.334, 696.92, 9951
25, 696.46, 697.35, 696.33, 697.1905, 6557
26, 696.71, 697.2, 696, 696.42, 9392
27, 696.1867, 697.73, 696.05, 696.77, 13187
28, 694.94, 696.29, 694.6998, 696.29, 16812
29, 695.8575, 696.41, 694.45, 694.998, 17492
30, 697.71, 697.96, 695.3401, 696, 16428
31, 698.22, 698.42, 697.27, 697.705, 27054
32, 697.29, 698.58, 696.69, 698.5, 14917
33, 698, 698.1, 697.11, 697.77, 21979
34, 696.71, 698.06, 696.4, 697.86, 16186
35, 696.78, 697.73, 696.3, 696.54, 9457
36, 696.68, 697.79, 696.6646, 696.784, 12445
37, 697.28, 697.4942, 696.39, 696.8053, 15079
38, 697.4, 698.06, 697, 697.01, 18681
39, 695.7, 697.33, 695.55, 697.275, 197611
